"","Behaviour","START","STOP","Duration","ID"
"547","Leg Showcase + Mounted + Pedipalp Showcase",6328.2,6331.83,3.63000000000011,"g1.G30xJ210"
"548","Mounted + Freezing",6331.83,6338.27,6.44000000000051,"g1.G30xJ210"
"550","Leg Showcase + Mounted + Pedipalp Showcase",6338.76,6342.46,3.69999999999982,"g1.G30xJ210"
"551","Mounted + Freezing",6342.46,6348.84,6.38000000000011,"g1.G30xJ210"
"553","Leg Showcase + Mounted + Pedipalp Showcase",6348.92,6351.69,2.76999999999953,"g1.G30xJ210"
"554","Mounted + Freezing",6351.69,6361.68,9.99000000000069,"g1.G30xJ210"
"556","Leg Showcase + Mounted + Pedipalp Showcase",6361.73,6365.53,3.80000000000018,"g1.G30xJ210"
"557","Mounted + Freezing",6365.53,6375.35,9.82000000000062,"g1.G30xJ210"
"559","Leg Showcase + Mounted + Pedipalp Showcase",6375.45,6378.54,3.09000000000015,"g1.G30xJ210"
"560","Mounted + Freezing",6378.54,6385.04,6.5,"g1.G30xJ210"
"562","Leg Showcase + Mounted + Pedipalp Showcase",6385.13,6391.41,6.27999999999975,"g1.G30xJ210"
"563","Mounted + Freezing",6391.41,6399.3,7.89000000000033,"g1.G30xJ210"
"564","Leg Showcase + Mounted + Pedipalp Showcase",6399.3,6401.98,2.67999999999938,"g1.G30xJ210"
"565","Mounted + Freezing",6401.98,6408.67,6.69000000000051,"g1.G30xJ210"
"567","Leg Showcase + Mounted + Pedipalp Showcase",6409.12,6412.21,3.09000000000015,"g1.G30xJ210"
"568","Mounted + Freezing",6412.21,6421.52,9.3100000000004,"g1.G30xJ210"
"569","Leg Showcase + Mounted + Pedipalp Showcase",6421.52,6425.84,4.31999999999971,"g1.G30xJ210"
"570","Mounted + Freezing",6425.84,6435.19,9.34999999999945,"g1.G30xJ210"
"572","Leg Showcase + Mounted + Pedipalp Showcase",6435.24,6438.32,3.07999999999993,"g1.G30xJ210"
"573","Mounted + Freezing",6438.32,6444.01,5.69000000000051,"g1.G30xJ210"
"575","Leg Showcase + Mounted + Pedipalp Showcase",6444.1,6448.85,4.75,"g1.G30xJ210"
"576","Mounted + Freezing",6448.85,6461.88,13.0299999999997,"g1.G30xJ210"
"578","Leg Showcase + Mounted + Pedipalp Showcase",6461.97,6466.27,4.30000000000018,"g1.G30xJ210"
"579","Mounted + Freezing",6466.27,6476.73,10.4599999999991,"g1.G30xJ210"
"581","Leg Showcase + Mounted + Pedipalp Showcase",6476.82,6480.01,3.19000000000051,"g1.G30xJ210"
"582","Mounted + Freezing",6480.01,6490.27,10.2600000000002,"g1.G30xJ210"
"584","Leg Showcase + Mounted + Pedipalp Showcase",6490.37,6493.29,2.92000000000007,"g1.G30xJ210"
"585","Mounted + Freezing",6493.29,6500.81,7.52000000000044,"g1.G30xJ210"
"587","Leg Showcase + Mounted + Pedipalp Showcase",6500.91,6505.32,4.40999999999985,"g1.G30xJ210"
"588","Mounted + Freezing",6505.32,6512.74,7.42000000000007,"g1.G30xJ210"
"590","Leg Showcase + Mounted + Pedipalp Showcase",6512.8,6517.15,4.34999999999945,"g1.G30xJ210"
"591","Mounted + Freezing",6517.15,6527.03,9.88000000000011,"g1.G30xJ210"
"593","Leg Showcase + Mounted + Pedipalp Showcase",6527.21,6530.2,2.98999999999978,"g1.G30xJ210"
"594","Mounted + Freezing",6530.2,6544.49,14.29,"g1.G30xJ210"
"596","Leg Showcase + Mounted + Pedipalp Showcase",6544.54,6549.34,4.80000000000018,"g1.G30xJ210"
"597","Mounted + Freezing",6549.34,6558.03,8.6899999999996,"g1.G30xJ210"
"599","Leg Showcase + Mounted + Pedipalp Showcase",6558.11,6560.94,2.82999999999993,"g1.G30xJ210"
"600","Mounted + Freezing",6560.94,6568.58,7.64000000000033,"g1.G30xJ210"
"601","Leg Showcase + Mounted + Pedipalp Showcase",6568.58,6571.77,3.19000000000051,"g1.G30xJ210"
"602","Mounted + Freezing",6571.77,6582.92,11.1499999999996,"g1.G30xJ210"
"604","Leg Showcase + Mounted + Pedipalp Showcase",6582.98,6587.27,4.29000000000087,"g1.G30xJ210"
"605","Mounted + Freezing",6587.27,6597.27,10,"g1.G30xJ210"
"606","Leg Showcase + Mounted + Pedipalp Showcase",6597.27,6602.81,5.53999999999996,"g1.G30xJ210"
"607","Mounted + Freezing",6602.81,6611.04,8.22999999999956,"g1.G30xJ210"
"608","Leg Showcase + Mounted + Pedipalp Showcase",6611.04,6615.24,4.19999999999982,"g1.G30xJ210"
"609","Mounted + Freezing",6615.24,6624.31,9.07000000000062,"g1.G30xJ210"
"610","Leg Showcase + Mounted + Pedipalp Showcase",6624.31,6627.32,3.00999999999931,"g1.G30xJ210"
"611","Mounted + Freezing",6627.32,6636.34,9.02000000000044,"g1.G30xJ210"
"613","Leg Showcase + Mounted + Pedipalp Showcase",6636.43,6639.95,3.51999999999953,"g1.G30xJ210"
"615","Mounted + Freezing",6640.01,6650.45,10.4399999999996,"g1.G30xJ210"
"617","Leg Showcase + Mounted + Pedipalp Showcase",6650.89,6654.97,4.07999999999993,"g1.G30xJ210"
"618","Mounted + Freezing",6654.97,6662.94,7.96999999999935,"g1.G30xJ210"
"620","Leg Showcase + Mounted + Pedipalp Showcase",6663.41,6666.83,3.42000000000007,"g1.G30xJ210"
"621","Mounted + Freezing",6666.83,6672.88,6.05000000000018,"g1.G30xJ210"
"622","Retreat",6672.88,6679.16,6.27999999999975,"g1.G30xJ210"
